path,size_bytes,last_commit_date,ref_count,ref_locations,reason_guess
attic/TO_REMOVE_20250808/nextjs-app/venv/lib/python3.13/site-packages/pyarrow/_dataset.cpython-313-x86_64-linux-gnu.so,1063000,never,0,,unknown_orphan
attic/TO_REMOVE_20250808/venv/lib/python3.13/site-packages/pyarrow/_dataset.cpython-313-x86_64-linux-gnu.so,1063000,never,0,,unknown_orphan
data/stage1_foundational.jsonl,615939,2025-08-07,0,,unknown_orphan
prompt wizard prd docs/PromptWizard Data and Training Analysis_.pdf,380591,2025-08-07,0,,unknown_orphan
data/stage2_specialization.jsonl,247173,2025-08-07,0,,unknown_orphan
nextjs-app/package-lock.json,228687,2025-08-05,0,,unknown_orphan
nextjs-app/.next/static/chunks/framework-7c95b8e5103c9e90.js,182721,2025-08-07,0,,cache
nextjs-app/.next/static/chunks/4bd1b696-cf72ae8a39fa05aa.js,172730,2025-08-07,0,,cache
nextjs-app/.next/static/chunks/964-02efbd2195ef91bd.js,165727,2025-08-07,0,,cache
data/validation.jsonl,123573,2025-08-07,0,,unknown_orphan
nextjs-app/tsconfig.tsbuildinfo,123148,2025-08-07,0,,cache
nextjs-app/.next/static/chunks/main-6b37be50736577a2.js,117542,2025-08-07,0,,cache
nextjs-app/.next/static/chunks/polyfills-42372ed130431b0a.js,112594,2025-08-05,0,,cache
nextjs-app/.next/static/media/8e9860b6e62d6359-s.woff2,85272,2025-08-05,0,,cache
agent-worksheet.md,70604,2025-08-07,0,,unknown_orphan
nextjs-app/.next/static/chunks/928-36b3956f32475a88.js,62680,2025-08-07,0,,cache
nextjs-app/data/gsm8k/train.jsonl,59991,2025-08-07,0,,unknown_orphan
nextjs-app/.next/static/chunks/app/page-f90a81c13068b39e.js,52683,2025-08-07,0,,cache
nextjs-app/.next/static/media/e4af272ccee01ff0-s.p.woff2,48432,2025-08-05,0,,cache
CLAUDE.md,47461,2025-08-07,0,,unknown_orphan
scripts/benchmark_suite.py,42912,2025-08-08,0,,unknown_orphan
nextjs-app/.next/next-server.js.nft.json,42724,2025-08-07,0,,cache
prompt wizard prd docs/PromptWizard Data and Training Analysis_.txt,41519,2025-08-07,0,,unknown_orphan
PromptEvolver-3.0-Complete-PRD.md,40832,2025-08-07,0,,unknown_orphan
scripts/evaluation_report_generator.py,39333,2025-08-07,0,,unknown_orphan
nextjs-app/.next/static/css/fc05621511972af3.css,39118,2025-08-07,0,,cache
nextjs-app/.next/trace,34786,2025-08-07,0,,cache
PromptEvolver-3.0-HuggingFace-PRD.md,34025,2025-08-07,0,,unknown_orphan
PromptEvolver-CLI-Training-Evaluator-PRD.md,33652,2025-08-07,0,,unknown_orphan
prompt wizard prd docs/promptwizard-analysis.md,33553,2025-08-07,0,,unknown_orphan
docs/img/prompt-gate-passed-example.png,33502,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
docs/img/prompt-gate-passed.png,33502,2025-08-08,0,,screenshot_duplicate+image_asset
prompt wizard prd docs/promptwizard-analysis.txt,31599,2025-08-07,0,,unknown_orphan
prompt wizard prd docs/Product Requirements Document (PRD).txt,31332,2025-08-07,0,,unknown_orphan
nextjs-app/.next/static/media/93f479601ee12b01-s.p.woff2,31288,2025-08-05,0,,cache
scripts/quality_metrics.py,31217,2025-08-08,0,,unknown_orphan
scripts/human_eval_interface.py,31086,2025-08-08,0,,unknown_orphan
CHANGELOG.md,30620,2025-08-07,0,,unknown_orphan
docs/img/prompt-gate-failed-real.png,30564,2025-08-08,0,,screenshot_duplicate+image_asset
docs/img/prompt-gate-failed-example.png,30559,2025-08-08,0,,screenshot_duplicate+test_artifact+image_asset
nextjs-app/src/app/demo-page.tsx,30295,2025-08-07,0,,test_artifact
nextjs-app/data/gsm8k/test.jsonl,29325,2025-08-07,0,,test_artifact
cli/tests/integration/test_cli_workflows.py,28772,2025-08-08,0,,test_artifact
cli/promptevolver_cli/main.py,28492,2025-08-08,0,,unknown_orphan
scripts/normalize_datasets.py,27640,2025-08-08,0,,unknown_orphan
scripts/evaluate_model.py,26180,2025-08-08,0,,unknown_orphan
nextjs-app/.next/static/media/55c55f0601d81cf3-s.woff2,25908,2025-08-05,0,,cache
nextjs-app/src/app/page.tsx,25309,2025-08-07,0,,unknown_orphan
nextjs-app/convex/actions.ts,24238,2025-08-07,0,,unknown_orphan
library/tests/test_cache.py,23779,2025-08-08,0,,test_artifact
PromptEvolver-4B-Hybrid-PRD.md,23459,2025-08-07,0,,unknown_orphan
prompts/judge_rubric_error_prevention.txt,22780,2025-08-07,0,,unknown_orphan
scripts/checkpoint_manager.py,22765,2025-08-07,0,,unknown_orphan
IMPLEMENTATION_PLAN.md,22424,2025-08-07,0,,unknown_orphan
scripts/generate_seed_pairs.py,22376,2025-08-08,0,,unknown_orphan
scripts/monitor_training.py,22341,2025-08-07,0,,unknown_orphan
cli/tests/integration/test_api_integration.py,21355,2025-08-08,0,,test_artifact
prompts/domain_classifier_examples.json,20754,2025-08-07,0,,test_artifact
prompts/judge_rubric_completeness.txt,20482,2025-08-07,0,,unknown_orphan
scripts/train_model.py,19685,2025-08-07,0,,unknown_orphan
scripts/verify_licenses.py,19559,2025-08-08,0,,unknown_orphan
nextjs-app/.next/static/media/581909926a08bbc8-s.woff2,19072,2025-08-05,0,,cache
prompts/judge_rubric_overall.txt,18946,2025-08-07,0,,unknown_orphan
scripts/synthesize_pairs.py,18858,2025-08-08,0,,unknown_orphan
nextjs-app/.next/static/media/26a46d62cd723877-s.woff2,18820,2025-08-05,0,,cache
claude-code-evaluator-prd.md,18362,2025-08-07,0,,unknown_orphan
prompts/judge_rubric_domain_specific.txt,17599,2025-08-07,0,,unknown_orphan
nextjs-app/src/app/page.testing.tsx,17376,2025-08-07,0,,test_artifact
nextjs-app/src/app/page.advancedui.tsx,17318,2025-08-07,0,,unknown_orphan
prompts/judge_rubric_structure.txt,17203,2025-08-07,0,,unknown_orphan
nextjs-app/scripts/verify_system.py,17108,2025-08-07,0,,unknown_orphan
scripts/prepare_qwen_model.py,17078,2025-08-08,0,,unknown_orphan
cli/tests/unit/test_main.py,16829,2025-08-08,0,,test_artifact
library/tests/test_budget.py,16663,2025-08-08,0,,test_artifact
cli/tests/unit/test_client.py,16582,2025-08-08,0,,test_artifact
library/promptops/budget.py,16051,2025-08-08,0,,unknown_orphan
.claude/scripts/update_context_vectors.py,15962,2025-08-08,0,,unknown_orphan
scripts/split_data.py,15771,2025-08-08,0,,unknown_orphan
cli/tests/unit/test_config.py,15499,2025-08-07,0,,test_artifact
prompts/judge_rubric_engagement.txt,15306,2025-08-07,0,,unknown_orphan
.claude/scripts/update_knowledge_graph.py,15119,2025-08-08,0,,unknown_orphan
.claude/agents/devops-agent.md,15098,2025-08-07,0,,unknown_orphan
library/promptops/cli.py,14931,2025-08-08,0,,unknown_orphan
cli/tests/utils/test_data_generator.py,14653,2025-08-08,0,,test_artifact
library/promptops/cache.py,14256,2025-08-08,0,,unknown_orphan
scripts/example_usage.py,14246,2025-08-08,0,,test_artifact
generate_training_data.py,14189,2025-08-07,0,,unknown_orphan
promptevol-cli-implementation.md,14087,2025-08-07,0,,unknown_orphan
nextjs-app/src/app/api/optimize/route.ts,13995,2025-08-07,0,,unknown_orphan
schemas/engineered_prompt.schema.json,13990,2025-08-07,0,,unknown_orphan
prompts/judge_rubric_specificity.txt,13763,2025-08-07,0,,unknown_orphan
prompts/system_message.txt,13668,2025-08-07,0,,unknown_orphan
prompts/domain_classifier.txt,13198,2025-08-07,0,,unknown_orphan
nextjs-app/convex/http.ts,13184,2025-08-07,0,,unknown_orphan
nextjs-app/.next/static/media/747892c23ea88013-s.woff2,13036,2025-08-05,0,,cache
cli/run_comprehensive_tests.sh,13004,2025-08-07,0,,test_artifact
train_prompt_enhancer.py,12981,2025-08-07,0,,unknown_orphan
prompts/judge_rubric_comprehensive.txt,12969,2025-08-07,0,,unknown_orphan
test-convex-integration.js,12879,2025-08-07,0,,test_artifact
.claude/agents/testing-agent.md,12871,2025-08-07,0,,test_artifact
nextjs-app/.next/static/media/9610d9e46709d722-s.woff2,12608,2025-08-05,0,,cache
.claude/helpers/architecture.md,12602,2025-08-07,0,,unknown_orphan
scripts/repo_orphan_audit.py,12352,2025-08-08,0,,unknown_orphan
Makefile,12300,2025-08-07,0,,unknown_orphan
.claude/agents/database-agent.md,12029,2025-08-07,0,,unknown_orphan
library/tests/test_providers.py,11743,2025-08-08,0,,test_artifact
schema_validator.py,11638,2025-08-07,0,,unknown_orphan
README.md,11634,2025-08-08,0,,unknown_orphan
nextjs-app/execute-tests.js,11301,2025-08-07,0,,test_artifact
nextjs-app/convex/sessions.ts,11225,2025-08-07,0,,unknown_orphan
nextjs-app/.next/static/media/97e0cb1ae144a2a9-s.woff2,11220,2025-08-05,0,,cache
nextjs-app/src/hooks/useOptimization.ts,11175,2025-08-07,0,,unknown_orphan
scripts/test_normalize_datasets.py,11005,2025-08-08,0,,test_artifact
cli/test_logger.py,10914,2025-08-08,0,,test_artifact
.claude/agents/research-agent.md,10777,2025-08-07,0,,unknown_orphan
cli/TESTING_FRAMEWORK_IMPLEMENTATION_REPORT.md,10580,2025-08-07,0,,test_artifact
cli/run_tests_with_logging.py,10359,2025-08-08,0,,test_artifact
nextjs-app/.next/static/media/df0a9ae256c0569c-s.woff2,10280,2025-08-05,0,,cache
prompt wizard prd docs/prompt_wizard_datasets_training_techniques_and_evaluation.md,10144,2025-08-07,0,,unknown_orphan
cli/README.md,9991,2025-08-07,0,,unknown_orphan
prompt wizard prd docs/prompt_wizard_datasets_training_techniques_and_evaluation.txt,9960,2025-08-07,0,,unknown_orphan
PROJECT_STATUS_SUMMARY.md,9777,2025-08-07,0,,unknown_orphan
nextjs-app/convex/optimizations.ts,9685,2025-08-07,0,,unknown_orphan
nextjs-app/convex/schema.ts,9675,2025-08-05,0,,unknown_orphan
test-real-integration.js,9668,2025-08-07,0,,test_artifact
cli/tests/conftest.py,9516,2025-08-08,0,,test_artifact
examples/driftguard-demo/golden-prompts/domain-specific.yml,9437,2025-08-08,0,,test_artifact
nextjs-app/scripts/train_on_hf.py,9408,2025-08-07,0,,unknown_orphan
nextjs-app/src/components/FeedbackModal.tsx,9335,2025-08-07,0,,unknown_orphan
nextjs-app/convex/testLogs.ts,9237,2025-08-07,0,,test_artifact
configs/training_config.yaml,9159,2025-08-08,0,,config_file
nextjs-app/.next/required-server-files.json,8903,2025-08-07,0,,cache
.claude/helpers/development.md,8901,2025-08-07,0,,unknown_orphan
nextjs-app/.next/types/app/api/optimize/route.ts,8728,2025-08-07,0,,cache
.claude/agents/performance-agent.md,8703,2025-08-07,0,,unknown_orphan
test-promptwizard-integration.py,8661,2025-08-07,0,,test_artifact
prompts/judge_rubric_clarity.txt,8516,2025-08-07,0,,unknown_orphan
.claude/helpers/security.md,8493,2025-08-07,0,,unknown_orphan
scripts/README_seed_generation.md,8325,2025-08-08,0,,unknown_orphan
platform/driftguard/main.py,8323,2025-08-07,0,,unknown_orphan
.claude/scripts/mcp_task_optimizer.py,8310,2025-08-08,0,,unknown_orphan
hf-space/app.py,8248,2025-08-07,0,,unknown_orphan
precommit-fixed.txt,8242,2025-08-07,0,,unknown_orphan
.claude/scripts/generate_embeddings.py,8183,2025-08-07,0,,unknown_orphan
validate_schema.py,8157,2025-08-07,0,,unknown_orphan
.claude/helpers/hf-integration.md,8087,2025-08-07,0,,unknown_orphan
.claude/agents/documentation-agent.md,7962,2025-08-07,0,,unknown_orphan
cli/LIVE_BACKEND_TESTING_REPORT.md,7948,2025-08-07,0,,test_artifact
nextjs-app/FRONTEND-INTEGRATION-SUMMARY.md,7932,2025-08-07,0,,unknown_orphan
nextjs-app/.next/static/chunks/312-cac3101de2bc4517.js,7807,2025-08-07,0,,cache
nextjs-app/.next/next-minimal-server.js.nft.json,7592,2025-08-07,0,,cache
cli/final_test_summary.py,7450,2025-08-07,0,,test_artifact
nextjs-app/src/hooks/useDirectOptimization.ts,7423,2025-08-07,0,,unknown_orphan
prompt wizard prd docs/prompt_wizard_research_report.md,7335,2025-08-07,0,,unknown_orphan
nextjs-app/src/components/ErrorBoundary.tsx,7296,2025-08-07,0,,unknown_orphan
cli/FINAL_TESTING_SUMMARY.md,7283,2025-08-07,0,,test_artifact
PRD_AUDIT_REPORT.md,7215,2025-08-07,0,,unknown_orphan
prompt wizard prd docs/prompt_wizard_research_report.txt,7176,2025-08-07,0,,unknown_orphan
nextjs-app/ENHANCEMENT-SUMMARY.md,7060,2025-08-07,0,,unknown_orphan
.claude/scripts/update_changelog.py,7010,2025-08-08,0,,unknown_orphan
scripts/README.md,6979,2025-08-08,0,,unknown_orphan
nextjs-app/convex/seedData.ts,6945,2025-08-07,0,,unknown_orphan
.claude/agents/security-agent.md,6943,2025-08-07,0,,unknown_orphan
.claude/agents/frontend-developer-agent.md,6926,2025-08-07,0,,unknown_orphan
scripts/move_to_attic.py,6909,2025-08-08,0,,unknown_orphan
IMPLEMENTATION_STATUS.md,6821,2025-08-07,0,,unknown_orphan
.claude/agents/backend-developer-agent.md,6803,2025-08-07,0,,unknown_orphan
nextjs-app/src/components/OptimizationForm.tsx,6770,2025-08-07,0,,unknown_orphan
examples/driftguard-demo/golden-prompts/edge-cases.yml,6763,2025-08-08,0,,test_artifact
.claude/scripts/auto_commit.py,6740,2025-08-08,0,,unknown_orphan
docs/install.md,6700,2025-08-08,0,,unknown_orphan
examples/driftguard-demo/golden-prompts/high-quality.yml,6569,2025-08-08,0,,test_artifact
cli/tests/fixtures/generated/expected_responses.json,6452,2025-08-07,0,,test_artifact
.github/workflows/nightly-drift.yml,6254,2025-08-08,0,,unknown_orphan
docs/index.html,6179,2025-08-07,0,,unknown_orphan
nextjs-app/README-TESTING.md,6172,2025-08-07,0,,test_artifact
scripts/render_gate_card.py,6148,2025-08-08,0,,unknown_orphan
nextjs-app/ENHANCED-FEATURES.md,6141,2025-08-07,0,,unknown_orphan
examples/driftguard-demo/README.md,6116,2025-08-08,0,,test_artifact
hf-space/test_local.py,6113,2025-08-07,0,,test_artifact
nextjs-app/DEPLOYMENT-COMPLETE.md,6085,2025-08-07,0,,unknown_orphan
docs/sales/outreach.md,6023,2025-08-08,0,,unknown_orphan
platform/alembic/versions/ae90bd9501d6_initial_migration.py,6013,2025-08-07,0,,unknown_orphan
nextjs-app/.next/types/cache-life.d.ts,5822,2025-08-07,0,,cache
nextjs-app/convex/hfOptimize.ts,5817,2025-08-07,0,,unknown_orphan
platform/driftguard/models.py,5806,2025-08-07,0,,unknown_orphan
examples/prompt-gate.min.yml,5723,2025-08-08,0,,test_artifact
examples/driftguard-demo/configurations/strict.yml,5651,2025-08-08,0,,test_artifact+config_file
nextjs-app/scripts/prepare_test_data.py,5567,2025-08-07,0,,test_artifact
.claude_memory/promptevolver-cli-session-2025-01-05.md,5560,2025-08-07,0,,unknown_orphan
nextjs-app/convex/_generated/server.d.ts,5539,2025-08-05,0,,unknown_orphan
HF_TRAINING_GUIDE.md,5502,2025-08-07,0,,unknown_orphan
nextjs-app/convex/ollama.ts,5497,2025-08-05,0,,unknown_orphan
IP_PROTECTION_STRATEGY.md,5478,2025-08-07,0,,unknown_orphan
cli/ENHANCEMENT_SUMMARY.md,5477,2025-08-07,0,,unknown_orphan
hf-space/WORKING_FILES/app.py,5466,2025-08-07,0,,unknown_orphan
.claude/agents-backup/performance-optimizer.md,5413,2025-08-07,0,,unknown_orphan
cli/tests/fixtures/sample_prompts.py,5401,2025-08-07,0,,test_artifact
cli/TEST_LOGGING_USAGE.md,5313,2025-08-07,0,,test_artifact
nextjs-app/README.md,5277,2025-08-07,0,,unknown_orphan
examples/driftguard-demo/configurations/domain-focused.yml,5014,2025-08-08,0,,test_artifact+config_file
test_seed_generation.py,4996,2025-08-08,0,,test_artifact
.claude_memory/knowledge_graph.json,4995,2025-08-07,0,,unknown_orphan
platform/driftguard/alerts/slack.py,4977,2025-08-07,0,,unknown_orphan
demo_seed_generation.py,4969,2025-08-08,0,,test_artifact
platform/tests/test_slack.py,4953,2025-08-07,0,,test_artifact
.claude/agents-backup/security-specialist.md,4922,2025-08-07,0,,unknown_orphan
infisical-manage.sh,4903,2025-08-07,0,,unknown_orphan
docs/uninstall.md,4899,2025-08-08,0,,unknown_orphan
cli/run_chunked_tests.py,4867,2025-08-08,0,,test_artifact
platform/alembic.ini,4852,2025-08-07,0,,unknown_orphan
.claude/helpers/technology-stack.md,4786,2025-08-07,0,,unknown_orphan
docs/branch_protection.md,4754,2025-08-08,0,,unknown_orphan
nextjs-app/deploy-production.sh,4656,2025-08-07,0,,unknown_orphan
nextjs-app/convex/hfspace.ts,4590,2025-08-07,0,,unknown_orphan
nextjs-app/TESTING_CHECKLIST.md,4587,2025-08-07,0,,test_artifact
.claude/helpers/anti-patterns.md,4572,2025-08-07,0,,unknown_orphan
AUDIT_SUMMARY.md,4494,2025-08-07,0,,unknown_orphan
.claude/README.md,4467,2025-08-07,0,,unknown_orphan
examples/driftguard-demo/.promptops.yml,4466,2025-08-08,0,,test_artifact
platform/tests/conftest.py,4325,2025-08-07,0,,test_artifact
run-precommit-incrementally.sh,4223,2025-08-07,0,,unknown_orphan
nextjs-app/PRODUCTION-READY.md,4136,2025-08-07,0,,unknown_orphan
test_integration.js,4111,2025-08-07,0,,test_artifact
hf-deployment,4096,2025-08-07,0,,legacy_dir
microsoft-promptwizard,4096,2025-08-04,0,,legacy_dir
nextjs-app/hf_training,4096,2025-08-07,0,,legacy_dir
nextjs-app/src/app/globals.css,4076,2025-08-07,0,,unknown_orphan
examples/driftguard-demo/golden-prompts/low-quality.yml,4028,2025-08-08,0,,test_artifact
manage-precommit.sh,3961,2025-08-07,0,,unknown_orphan
docs/quickstart.md,3937,2025-08-08,0,,unknown_orphan
DEPLOYMENT_GUIDE.md,3835,2025-08-07,0,,unknown_orphan
setup-infisical.sh,3822,2025-08-07,0,,unknown_orphan
deploy-ollama-server.sh,3808,2025-08-07,0,,unknown_orphan
schemas/README.md,3806,2025-08-08,0,,unknown_orphan
.claude_memory/session_context.json,3718,2025-08-07,0,,unknown_orphan
nextjs-app/.next/types/app/layout.ts,3711,2025-08-07,0,,cache
nextjs-app/.next/types/app/page.ts,3699,2025-08-07,0,,cache
platform/tests/test_main.py,3695,2025-08-07,0,,test_artifact
.claude/knowledge_graph_update_20250807.json,3656,2025-08-07,0,,unknown_orphan
.claude/helpers/agents.md,3581,2025-08-07,0,,unknown_orphan
.claude/helpers/quality.md,3517,2025-08-07,0,,unknown_orphan
nextjs-app/DEPLOYMENT-GUIDE.md,3485,2025-08-07,0,,unknown_orphan
.claude/agents-backup/ai-integration.md,3483,2025-08-07,0,,unknown_orphan
.claude/agents/ai-integration-agent.md,3471,2025-08-07,0,,unknown_orphan
cli/promptevolver_cli/client.py,3471,2025-08-08,0,,unknown_orphan
nextjs-app/convex/hfIntegration.ts,3469,2025-08-07,0,,unknown_orphan
nextjs-app/convex/_generated/server.js,3453,2025-08-05,0,,unknown_orphan
examples/driftguard-demo/configurations/permissive.yml,3415,2025-08-08,0,,test_artifact+config_file
library/promptops/providers/anthropic.py,3336,2025-08-08,0,,unknown_orphan
nextjs-app/.next/static/chunks/webpack-958e7ac0a5f7af25.js,3330,2025-08-07,0,,cache
.claude_memory/context_embeddings.json,3235,2025-08-07,0,,unknown_orphan
library/promptops/providers/openai.py,3220,2025-08-08,0,,unknown_orphan
cli/promptevolver_cli/test_example.py,3168,2025-08-07,0,,test_artifact
MIGRATION.md,3157,2025-08-08,0,,unknown_orphan
.claude/progress_tracking.json,3151,2025-08-07,0,,unknown_orphan
.claude/agents-backup/frontend-developer.md,3128,2025-08-07,0,,unknown_orphan
cli/tests/fixtures/generated/test_scenarios.json,3091,2025-08-07,0,,test_artifact
data/raw/test_prompts.csv,3058,2025-08-08,0,,test_artifact
configs/promptwizard_example.yaml,3056,2025-08-08,0,,test_artifact+config_file
.pre-commit-config-staged.yaml,3012,2025-08-07,0,,config_file
nextjs-app/run-tests.sh,2895,2025-08-07,0,,test_artifact
DATA_MANIFEST.md,2893,2025-08-07,0,,unknown_orphan
cli/test_cli.py,2856,2025-08-08,0,,test_artifact
VERIFICATION_COMPLETE.md,2790,2025-08-07,0,,unknown_orphan
.claude/agents/README.md,2785,2025-08-07,0,,unknown_orphan
library/promptops/evaluator.py,2769,2025-08-07,0,,unknown_orphan
docker-compose.infisical.yml,2768,2025-08-07,0,,unknown_orphan
.claude/session_summary_20250807.json,2751,2025-08-07,0,,unknown_orphan
TRAINING_MONITOR.md,2727,2025-08-07,0,,unknown_orphan
SSH_MONITOR.md,2726,2025-08-07,0,,unknown_orphan
.pre-commit-config.yaml,2708,2025-08-08,0,,config_file
.bash_aliases,2703,2025-08-07,0,,unknown_orphan
.pre-commit-config-full.yaml,2674,2025-08-07,0,,config_file
nextjs-app/.next/static/chunks/app/_not-found/page-517905d8db5c9705.js,2671,2025-08-07,0,,cache
nextjs-app/src/components/QualityMetrics.tsx,2647,2025-08-07,0,,unknown_orphan
test-external-integration.js,2575,2025-08-07,0,,test_artifact
test_hf_space.py,2542,2025-08-07,0,,test_artifact
cli/demo.py,2541,2025-08-08,0,,test_artifact
nextjs-app/convex/README.md,2525,2025-08-07,0,,unknown_orphan
cli/promptevolver_cli/config.py,2495,2025-08-08,0,,unknown_orphan
nextjs-app/src/app/layout.tsx,2457,2025-08-07,0,,unknown_orphan
.claude/agents-backup/backend-developer.md,2452,2025-08-07,0,,unknown_orphan
library/promptops/provider_pricing.json,2445,2025-08-08,0,,unknown_orphan
platform/tests/test_simple.py,2398,2025-08-07,0,,test_artifact
docs/sales/roi_calculator.csv,2397,2025-08-08,0,,unknown_orphan
docker-ollama-server/README.md,2349,2025-08-07,0,,unknown_orphan
.github/workflows/prompt-gate.yml,2348,2025-08-08,0,,unknown_orphan
examples/driftguard-demo/screenshots/README.md,2247,2025-08-08,0,,screenshot_duplicate+test_artifact
data/processed/analytics/test_normalization_analytics.json,2214,2025-08-08,0,,test_artifact
data/processed/content/test_normalization_content.json,2197,2025-08-08,0,,test_artifact
data/processed/content/jsonl_test_content.json,2183,2025-08-08,0,,test_artifact
data/processed/cross_domain/test_normalization_cross_domain.json,2179,2025-08-08,0,,test_artifact
.claude/helpers/deployment.md,2155,2025-08-07,0,,unknown_orphan
.claude/agents/orchestrator-agent.md,2153,2025-08-07,0,,unknown_orphan
docs/sales/pitch.md,2140,2025-08-08,0,,unknown_orphan
platform/alembic/env.py,2123,2025-08-07,0,,unknown_orphan
requirements-dev.txt,2103,2025-08-07,0,,unknown_orphan
dev-setup.sh,2098,2025-08-07,0,,unknown_orphan
data/processed/coding/jsonl_test_coding.json,2088,2025-08-08,0,,test_artifact
data/processed/coding/test_normalization_coding.json,1993,2025-08-08,0,,test_artifact
nextjs-app/test-integration.js,1927,2025-08-07,0,,test_artifact
.claude/agents/architect-agent.md,1916,2025-08-07,0,,unknown_orphan
platform/README.md,1899,2025-08-08,0,,unknown_orphan
library/tests/test_cli.py,1818,2025-08-07,0,,test_artifact
.gitignore,1771,2025-08-08,0,,unknown_orphan
nextjs-app/convex/_generated/dataModel.d.ts,1725,2025-08-05,0,,unknown_orphan
deploy-to-railway.sh,1686,2025-08-07,0,,unknown_orphan
platform/tests/test_basic.py,1621,2025-08-07,0,,test_artifact
data/raw/test_prompts.jsonl,1577,2025-08-08,0,,test_artifact
CONVEX_DEPLOY_COMMANDS.md,1572,2025-08-07,0,,unknown_orphan
nextjs-app/deploy-convex.sh,1571,2025-08-07,0,,unknown_orphan
.gitattributes,1541,2025-08-08,0,,unknown_orphan
platform/driftguard/database.py,1537,2025-08-07,0,,unknown_orphan
cli/tests/fixtures/generated/sample_prompts.jsonl,1501,2025-08-05,0,,test_artifact
docker-ollama-server/start-ollama.sh,1479,2025-08-07,0,,unknown_orphan
start-ollama.sh,1479,2025-08-07,0,,unknown_orphan
cli/pytest.ini,1456,2025-08-07,0,,test_artifact
nextjs-app/src/components/ProgressDisplay.tsx,1448,2025-08-07,0,,unknown_orphan
nextjs-app/convex/_generated/api.d.ts,1438,2025-08-07,0,,unknown_orphan
vercel-ollama-test/api/ollama/route.ts,1393,2025-08-07,0,,test_artifact
nextjs-app/.next/app-build-manifest.json,1356,2025-08-07,0,,cache
nextjs-app/build-production.sh,1334,2025-08-07,0,,cache
library/promptops/config.py,1327,2025-08-07,0,,unknown_orphan
nextjs-app/.next/routes-manifest.json,1318,2025-08-07,0,,cache
hf-space/README.md,1306,2025-08-07,0,,unknown_orphan
cli/batch_results.jsonl,1252,2025-08-05,0,,temp_output
deploy-to-vercel.sh,1221,2025-08-07,0,,unknown_orphan
library/tests/test_evaluator.py,1157,2025-08-07,0,,test_artifact
requirements.txt,1155,2025-08-07,0,,unknown_orphan
nextjs-app/src/components/ErrorHandling.tsx,1128,2025-08-07,0,,unknown_orphan
.flake8,1112,2025-08-07,0,,unknown_orphan
cli/setup.py,1083,2025-08-07,0,,unknown_orphan
cli/tests/fixtures/generated/sample_prompts.json,1069,2025-08-07,0,,test_artifact
.env.infisical.example,1012,2025-08-07,0,,test_artifact
nextjs-app/.next/build-manifest.json,996,2025-08-07,0,,cache
nextjs-app/.next/static/chunks/app/layout-85a8481b358b6840.js,990,2025-08-07,0,,cache
nextjs-app/setup-dev.sh,969,2025-08-07,0,,unknown_orphan
docs/img/README.md,951,2025-08-08,0,,unknown_orphan
.githooks/pre-commit,949,2025-08-07,0,,unknown_orphan
nextjs-app/.next/prerender-manifest.json,946,2025-08-07,0,,cache
test-ollama-endpoint.sh,909,2025-08-07,0,,test_artifact
.pre-commit-config-minimal.yaml,894,2025-08-07,0,,config_file
library/README.md,869,2025-08-07,0,,unknown_orphan
nextjs-app/.next/images-manifest.json,869,2025-08-07,0,,cache
platform/pyproject.toml,841,2025-08-07,0,,unknown_orphan
library/promptops/providers/base.py,796,2025-08-08,0,,unknown_orphan
LICENSE,785,2025-08-07,0,,unknown_orphan
nextjs-app/data/evaluation_metrics.json,766,2025-08-07,0,,unknown_orphan
nextjs-app/src/app/ConvexClientProvider.tsx,757,2025-08-07,0,,unknown_orphan
library/pyproject.toml,750,2025-08-07,0,,unknown_orphan
nextjs-app/package.json,743,2025-08-07,0,,unknown_orphan
docs/CONTRIBUTING.md,717,2025-08-08,0,,unknown_orphan
platform/alembic/script.py.mako,704,2025-08-07,0,,unknown_orphan
configs/promptwizard/seed_generation_config.yaml,692,2025-08-08,0,,config_file
cli/tests/fixtures/generated/sample_prompts.txt,679,2025-08-05,0,,test_artifact
docker-ollama-server/Dockerfile,668,2025-08-07,0,,unknown_orphan
library/promptops/ci.py,635,2025-08-07,0,,unknown_orphan
mypy.ini,621,2025-08-07,0,,unknown_orphan
data/processed/test_normalization_statistics_report.json,605,2025-08-08,0,,test_artifact
nextjs-app/tsconfig.json,602,2025-08-07,0,,config_file
serve-docs.sh,598,2025-08-07,0,,unknown_orphan
examples/.promptops.yml,597,2025-08-07,0,,test_artifact
nextjs-app/data/gsm8k/prompt_template.json,578,2025-08-07,0,,temp_output
nextjs-app/.env.local,568,2025-08-07,0,,unknown_orphan
data/processed/jsonl_test_statistics_report.json,561,2025-08-08,0,,test_artifact
nextjs-app/.next/static/chunks/main-app-b8737dd746b90486.js,558,2025-08-07,0,,cache
nextjs-app/.next/static/HMoo89IQ3cZhNkYmKQkN1/_buildManifest.js,545,2025-08-07,0,,cache
docker-ollama-server/docker-compose.yml,480,2025-08-07,0,,unknown_orphan
nextjs-app/convex/tsconfig.json,427,2025-08-07,0,,config_file
nextjs-app/convex/_generated/api.js,414,2025-08-05,0,,unknown_orphan
railway.json,412,2025-08-07,0,,unknown_orphan
data/generated/checkpoints/checkpoint_analytics_1754587225.json,408,2025-08-08,0,,unknown_orphan
